iter	Passed	Remaining
377	43619	71776
378	43693	71592
379	43770	71414
380	43848	71239
381	43915	71047
382	43998	70879
383	44080	70712
384	44165	70549
385	44254	70394
386	44395	70321
387	44704	70512
388	45200	70996
389	45266	70801
390	45335	70612
391	45411	70434
392	45472	70234
393	45533	70033
394	45594	69834
395	45653	69633
396	45716	69437
397	45774	69236
398	45840	69048
399	45905	68857
400	45971	68670
401	46039	68485
402	46102	68296
403	46163	68102
404	46250	67948
405	46525	68069
406	46860	68275
407	46978	68164
408	47067	68011
409	47147	67845
410	47227	67681
411	47300	67506
412	47370	67327
413	47445	67156
414	47517	66982
415	47585	66802
416	47659	66632
417	47738	66468
418	47811	66296
419	47926	66183
420	48186	66271
421	48497	66425
422	48696	66424
423	48800	66294
424	48879	66130
425	48971	65984
426	49069	65847
427	49162	65703
428	49254	65557
429	49338	65401
430	49413	65235
431	49484	65063
432	49557	64894
433	49837	64994
434	50076	65041
435	50402	65199
436	50493	65052
437	50578	64897
438	50658	64736
439	50740	64578
440	50821	64420
441	50896	64253
442	50971	64088
443	51046	63922
444	51118	63754
445	51200	63598
446	51287	63449
447	51382	63310
448	51539	63247
449	51866	63392
450	52191	63533
451	52284	63388
452	52367	63234
453	52450	63079
454	52528	62918
455	52611	62764
456	52683	62597
457	52759	62435
458	52833	62271
459	52915	62118
460	52983	61948
461	53052	61780
462	53119	61609
463	53203	61459
464	53613	61684
465	53927	61796
466	54223	61887
467	54308	61735
468	54400	61592
469	54490	61447
470	54576	61296
471	54654	61138
472	54737	60986
473	54813	60827
474	54891	60669
475	54961	60503
476	55032	60339
477	55105	60177
478	55174	60012
479	55275	59881
480	55503	59887
481	55858	60030
482	56180	60135
483	56308	60031
484	56383	59870
485	56449	59701
486	56523	59540
487	56588	59371
488	56658	59207
489	56721	59037
490	56779	58861
491	56846	58695
492	56919	58535
493	56990	58374
494	57070	58223
495	57196	58119
496	57494	58188
497	57890	58355
498	57994	58226
499	58096	58096
500	58187	57955
501	58256	57792
502	58333	57638
503	58404	57477
504	58478	57320
505	58550	57162
506	58626	57008
507	58711	56862
508	58786	56707
509	58861	56553
510	58965	56426
511	59267	56489
512	59579	56559
513	59662	56411
514	59751	56271
515	59833	56123
516	59907	55967
517	59985	55817
518	60063	55665
519	60141	55515
520	60210	55356
521	60285	55204
522	60359	55050
523	60426	54890
524	60501	54739
525	60579	54590
526	60753	54527
527	61047	54573
528	61337	54612
529	61438	54483
530	61520	54336
531	61604	54193
532	61677	54040
533	61757	53893
534	61835	53744
535	61916	53599
536	61982	53440
537	62060	53293
538	62131	53140
539	62207	52991
540	62276	52836
541	62344	52682
542	62722	52788
543	63048	52849
544	63330	52872
545	63410	52725
546	63493	52582
547	63582	52444
548	63671	52305
549	63763	52170
550	63850	52030
551	63922	51879
552	64003	51735
553	64092	51598
554	64160	51443
555	64242	51301
556	64309	51147
557	64498	51090
558	64761	51091
559	65123	51168
560	65209	51028
561	65282	50878
562	65358	50731
563	65438	50587
564	65518	50443
565	65593	50296
566	65670	50150
567	65740	49999
568	65806	49846
569	65875	49695
570	65949	49548
571	66026	49404
572	66101	49258
573	66207	49136
574	66695	49296
575	67022	49335
576	67271	49316
577	67358	49178
578	67430	49029
579	67490	48872
580	67608	48756
581	67716	48634
582	67795	48492
583	67866	48343
584	67932	48191
585	67989	48033
586	68046	47876
587	68104	47719
588	68165	47565
589	68227	47411
590	68389	47329
591	68672	47328
592	69028	47376
593	69112	47238
594	69195	47099
595	69285	46965
596	69377	46832
597	69455	46691
598	69528	46545
599	69607	46404
600	69684	46263
601	69754	46117
602	69840	45981
603	69925	45844
604	70010	45709
605	70135	45599
606	70656	45746
607	71064	45817
608	71167	45691
609	71308	45590
610	71422	45471
611	71708	45462
612	71848	45359
613	72002	45265
614	72323	45275
615	72542	45221
616	72885	45243
617	73228	45264
618	73443	45204
619	73507	45052
620	73569	44899
621	73626	44744
622	73685	44589
623	73736	44430
624	73792	44275
625	73849	44120
626	73898	43961
627	73947	43803
628	73995	43644
629	74041	43484
630	74089	43326
631	74134	43167
632	74173	43003
633	74219	42845
634	74273	42692
635	74321	42535
636	74362	42375
637	74422	42227
638	74806	42261
639	74967	42169
640	75013	42012
641	75083	41868
642	75139	41718
643	75202	41571
644	75281	41434
645	75374	41304
646	75449	41164
647	75525	41026
648	75604	40889
649	75684	40753
650	75757	40613
651	75829	40473
652	75904	40335
653	76035	40226
654	76315	40196
655	76561	40148
656	76798	40094
657	76888	39963
658	76972	39829
659	77062	39699
660	77142	39563
661	77225	39429
662	77304	39293
663	77380	39156
664	77451	39016
665	77526	38879
666	77598	38741
667	77678	38606
668	77754	38470
669	77867	38352
670	78133	38309
671	78504	38317
672	78596	38188
673	78669	38050
674	78746	37914
675	78805	37770
676	78863	37626
677	78922	37482
678	79001	37348
679	79115	37231
680	79214	37106
681	79320	36985
682	79391	36847
683	79461	36710
684	79754	36675
685	80009	36622
686	80308	36589
687	80587	36545
688	80664	36410
689	80746	36277
690	80832	36146
691	80940	36025
692	81054	35907
693	81142	35777
694	81210	35639
695	81272	35498
696	81331	35356
697	81389	35214
698	81450	35073
699	81513	34934
700	81617	34812
701	81929	34778
702	82309	34773
703	82386	34639
704	82455	34502
705	82532	34368
706	82622	34240
707	82711	34112
708	82805	33986
709	82875	33850
710	82940	33712
711	83006	33575
712	83087	33444
713	83160	33310
714	83240	33179
715	83311	33045
716	83709	33040
717	83991	32988
718	84280	32938
719	84374	32812
720	84462	32683
721	84543	32552
722	84602	32413
723	84659	32273
724	84736	32141
725	84804	32006
726	84876	31872
727	84946	31738
728	85017	31604
729	85099	31475
730	85175	31343
731	85268	31218
732	85524	31152
733	85850	31111
734	86121	31050
735	86213	30924
736	86295	30794
737	86385	30668
738	86453	30533
739	86549	30409
740	86643	30284
741	86737	30159
742	86815	30028
743	86878	29893
744	86945	29759
745	87012	29626
746	87398	29600
747	87686	29541
748	88047	29505
749	88142	29380
750	88227	29252
751	88320	29126
752	88427	29006
753	88531	28884
754	88628	28760
755	88692	28625
756	88751	28489
757	88809	28353
758	88877	28220
759	88946	28088
760	89005	27952
761	89087	27825
762	89282	27732
763	89611	27681
764	89895	27615
765	89988	27489
766	90067	27360
767	90176	27240
768	90282	27120
769	90366	26992
770	90423	26857
771	90486	26723
772	90549	26590
773	90614	26458
774	90681	26326
775	90754	26197
776	90846	26073
777	91198	26023
778	91470	25949
779	91880	25915
780	91949	25783
781	92035	25656
782	92101	25525
783	92165	25392
784	92228	25260
785	92290	25127
786	92356	24996
787	92418	24863
788	92480	24731
789	92546	24600
790	92618	24471
791	92689	24342
792	92766	24215
793	92853	24090
794	92979	23975
795	93268	23902
796	93694	23864
797	93768	23735
798	93838	23606
799	93907	23476
800	93967	23345
801	94030	23214
802	94103	23086
803	94173	22957
804	94254	22831
805	94336	22706
806	94428	22583
807	94533	22463
808	94621	22339
809	94700	22213
810	94881	22111
811	95427	22094
812	95697	22011
813	95781	21886
814	95873	21762
815	95954	21636
816	96033	21510
817	96112	21384
818	96188	21257
819	96258	21129
820	96327	21002
821	96404	20875
822	96476	20748
823	96563	20625
824	96651	20501
825	96815	20394
826	97087	20309
827	97453	20243
828	97539	20119
829	97641	19998
830	97733	19875
831	97814	19751
832	97885	19624
833	97960	19498
834	98036	19372
835	98114	19247
836	98211	19126
837	98296	19002
838	98378	18878
839	98454	18753
840	98602	18641
841	98871	18553
842	99384	18509
843	99596	18408
844	99692	18286
845	99765	18160
846	99845	18035
847	99915	17909
848	99987	17783
849	100081	17661
850	100159	17536
851	100236	17412
852	100332	17290
853	100437	17170
854	100529	17048
855	100742	16947
856	101052	16861
857	101351	16773
858	101435	16650
859	101527	16527
860	101603	16402
861	101700	16281
862	101805	16161
863	101900	16039
864	101969	15914
865	102047	15790
866	102121	15665
867	102196	15541
868	102272	15417
869	102449	15308
870	102725	15214
871	103009	15120
872	103270	15023
873	103375	14903
874	103477	14782
875	103550	14657
876	103616	14532
877	103691	14408
878	103761	14283
879	103831	14158
880	103908	14035
881	103980	13911
882	104067	13789
883	104184	13671
884	104460	13573
885	104758	13479
886	104993	13375
887	105068	13251
888	105146	13128
889	105254	13009
890	105355	12888
891	105468	12769
892	105562	12648
893	105653	12527
894	105728	12403
895	105799	12280
896	105873	12157
897	105955	12035
898	106186	11929
899	106467	11829
900	106763	11730
901	106862	11610
902	106941	11487
903	107037	11366
904	107114	11244
905	107200	11122
906	107267	10998
907	107329	10874
908	107392	10751
909	107465	10628
910	107540	10506
911	107617	10384
912	107687	10261
913	107760	10139
914	108194	10050
915	108462	9946
916	108765	9844
917	108841	9722
918	108929	9600
919	109014	9479
920	109095	9357
921	109178	9236
922	109253	9114
923	109329	8992
924	109400	8870
925	109477	8748
926	109550	8626
927	109628	8505
928	109739	8386
929	109945	8275
930	110210	8168
931	110579	8068
932	110668	7947
933	110746	7825
934	110824	7704
935	110929	7584
936	111016	7464
937	111093	7343
938	111171	7221
939	111239	7100
940	111317	6979
941	111389	6858
942	111461	6737
943	111533	6616
944	111918	6513
945	112143	6401
946	112427	6292
947	112700	6181
948	112772	6060
949	112859	5939
950	112948	5819
951	113049	5699
952	113132	5579
953	113240	5460
954	113312	5339
955	113381	5218
956	113460	5097
957	113533	4977
958	113615	4857
959	113733	4738
960	114042	4628
961	114324	4515
962	114586	4402
963	114655	4281
964	114736	4161
965	114822	4041
966	114893	3920
967	114988	3801
968	115069	3681
969	115144	3561
970	115218	3441
971	115296	3321
972	115366	3201
973	115442	3081
974	115513	2961
975	115879	2849
976	116164	2734
977	116462	2619
978	116704	2503
979	116797	2383
980	116874	2263
981	116949	2143
982	117025	2023
983	117096	1904
984	117188	1784
985	117264	1665
986	117340	1545
987	117408	1426
988	117478	1306
989	117545	1187
990	117624	1068
991	117841	950
992	118132	832
993	118414	714
994	118484	595
995	118558	476
996	118620	356
997	118678	237
998	118735	118
999	118798	0
