iter	Passed	Remaining
182	20701	92419
183	21173	93899
184	21270	93703
185	21343	93407
186	21413	93097
187	21458	92682
188	21529	92385
189	21617	92159
190	21680	91830
191	21732	91456
192	21801	91159
193	21869	90859
194	21943	90585
195	22008	90278
196	22075	89980
197	22139	89676
198	22202	89369
199	22389	89558
200	22656	90062
201	23115	91316
202	23192	91054
203	23272	90809
204	23363	90605
205	23442	90356
206	23519	90100
207	23625	89957
208	23730	89811
209	23833	89658
210	23915	89428
211	23992	89180
212	24088	89003
213	24235	89014
214	24698	90177
215	24952	90567
216	25225	91022
217	25288	90712
218	25362	90449
219	25424	90142
220	25486	89838
221	25544	89520
222	25599	89196
223	25659	88890
224	25721	88594
225	25796	88348
226	25865	88079
227	25894	87676
228	25961	87407
229	26037	87170
230	26110	86921
231	26206	86751
232	26483	87180
233	26747	87558
234	27093	88199
235	27167	87949
236	27230	87666
237	27294	87387
238	27358	87112
239	27416	86818
240	27483	86555
241	27551	86297
242	27633	86085
243	27709	85853
244	27781	85612
245	27862	85400
246	27939	85177
247	28010	84934
248	28077	84684
249	28199	84598
250	28682	85591
251	28952	85938
252	29316	86559
253	29552	86795
254	29621	86542
255	29693	86297
256	29780	86095
257	29849	85847
258	29922	85608
259	29991	85359
260	30060	85113
261	30105	84800
262	30172	84553
263	30252	84339
264	30332	84130
265	30403	83896
266	30507	83752
267	30687	83816
268	31029	84322
269	31359	84786
270	31526	84808
271	31585	84536
272	31671	84341
273	31766	84170
274	31843	83950
275	31935	83773
276	32036	83619
277	32112	83399
278	32175	83149
279	32276	82996
280	32364	82811
281	32432	82575
282	32541	82445
283	32992	83177
284	33255	83430
285	33368	83304
286	33419	83024
287	33471	82748
288	33512	82446
289	33556	82156
290	33598	81860
291	33641	81570
292	33680	81270
293	33728	80993
294	33776	80719
295	33826	80452
296	33875	80183
297	33925	79917
298	33976	79657
299	34031	79407
300	34085	79154
301	34137	78901
302	34184	78636
303	34225	78359
304	34268	78086
305	34316	77829
306	34416	77690
307	34693	77948
308	35037	78351
309	35135	78204
310	35216	78019
311	35297	77836
312	35370	77635
313	35443	77434
314	35517	77237
315	35595	77048
316	35674	76863
317	35762	76698
318	35844	76520
319	35929	76349
320	36030	76213
321	36166	76151
322	36661	76842
323	36954	77102
324	37272	77412
325	37341	77203
326	37411	76996
327	37509	76849
328	37586	76658
329	37659	76460
330	37721	76241
331	37783	76022
332	37841	75796
333	37903	75580
334	38005	75443
335	38117	75327
336	38223	75198
337	38339	75091
338	38618	75300
339	38931	75572
340	39236	75826
341	39322	75655
342	39406	75481
343	39493	75313
344	39564	75115
345	39635	74918
346	39746	74796
347	39848	74658
348	39935	74491
349	40001	74288
350	40062	74074
351	40119	73856
352	40184	73652
353	40516	73936
354	40843	74209
355	41143	74428
356	41414	74592
357	41507	74435
358	41592	74264
359	41684	74105
360	41775	73946
361	41855	73767
362	41931	73581
363	42032	73441
364	42135	73304
365	42234	73160
366	42304	72966
367	42371	72767
368	42591	72831
369	42869	72994
370	43160	73174
371	43247	73009
372	43329	72835
373	43406	72653
374	43482	72470
375	43563	72297
376	43650	72133
377	43730	71958
378	43807	71779
379	43927	71671
380	44030	71535
381	44113	71367
382	44438	71588
383	44692	71693
384	44977	71846
385	45161	71836
386	45221	71629
387	45292	71440
388	45364	71253
389	45421	71044
390	45494	70860
391	45605	70735
392	45712	70604
393	45807	70454
394	45881	70274
395	45972	70120
396	46049	69944
397	46166	69829
398	46428	69933
399	46663	69995
400	46943	70122
401	47029	69958
402	47103	69778
403	47180	69602
404	47262	69435
405	47332	69249
406	47411	69078
407	47517	68946
408	47623	68814
409	47707	68652
410	47766	68454
411	47848	68288
412	47915	68102
413	48194	68217
414	48454	68303
415	48737	68419
416	48969	68462
417	49060	68309
418	49141	68141
419	49223	67975
420	49336	67851
421	49450	67731
422	49551	67592
423	49616	67403
424	49680	67214
425	49741	67022
426	49810	66841
427	49879	66660
428	49986	66531
429	50298	66674
430	50593	66792
431	51148	67250
432	51248	67108
433	51325	66935
434	51395	66754
435	51469	66579
436	51550	66414
437	51635	66253
438	51713	66084
439	51770	65890
440	51828	65696
441	51879	65495
442	51928	65292
443	51983	65097
444	52048	64914
445	52109	64727
446	52185	64560
447	52494	64680
448	52764	64750
449	52853	64598
450	52929	64430
451	53009	64268
452	53084	64099
453	53189	63967
454	53298	63841
455	53411	63718
456	53487	63553
457	53549	63370
458	53609	63187
459	53676	63011
460	53744	62838
461	53861	62721
462	54140	62793
463	54590	63061
464	54846	63102
465	54960	62980
466	55046	62825
467	55135	62675
468	55209	62508
469	55278	62335
470	55356	62172
471	55465	62046
472	55573	61917
473	55658	61764
474	55724	61590
475	55789	61415
476	55921	61314
477	56202	61375
478	56465	61416
479	56744	61472
480	56830	61320
481	56907	61157
482	56985	60996
483	57067	60840
484	57173	60710
485	57276	60575
486	57351	60412
487	57434	60258
488	57498	60085
489	57559	59908
490	57617	59729
491	57691	59567
492	57894	59538
493	58397	59816
494	58705	59891
495	58797	59745
496	58895	59606
497	58986	59460
498	59059	59296
499	59159	59159
500	59269	59033
501	59369	58895
502	59444	58735
503	59522	58577
504	59587	58407
505	59658	58243
506	59753	58103
507	60021	58131
508	60361	58226
509	60656	58277
510	60740	58125
511	60815	57965
512	60906	57819
513	60998	57675
514	61109	57549
515	61209	57413
516	61291	57260
517	61355	57091
518	61430	56932
519	61495	56764
520	61568	56605
521	61655	56458
522	62124	56660
523	62420	56702
524	62723	56750
525	62812	56603
526	62901	56456
527	62980	56300
528	63056	56142
529	63127	55980
530	63201	55821
531	63270	55658
532	63341	55498
533	63415	55339
534	63486	55179
535	63561	55022
536	63630	54861
537	63700	54702
538	63822	54586
539	64058	54568
540	64327	54577
541	64696	54669
542	64794	54532
543	64882	54386
544	64965	54237
545	65028	54071
546	65087	53902
547	65160	53745
548	65251	53603
549	65351	53469
550	65426	53314
551	65486	53148
552	65551	52986
553	65612	52821
554	65670	52654
555	65782	52531
556	66244	52686
557	66544	52711
558	66935	52806
559	67019	52658
560	67107	52513
561	67187	52363
562	67285	52226
563	67374	52083
564	67465	51942
565	67541	51789
566	67614	51635
567	67692	51484
568	67763	51328
569	67847	51183
570	68024	51108
571	68274	51086
572	68583	51108
573	68922	51151
574	69003	51002
575	69085	50854
576	69149	50693
577	69218	50536
578	69292	50383
579	69359	50225
580	69408	50055
581	69456	49884
582	69506	49715
583	69583	49566
584	69646	49407
585	69711	49249
586	69777	49093
587	69838	48934
588	69913	48784
589	70231	48804
590	70498	48788
591	70762	48768
592	71122	48814
593	71201	48666
594	71281	48519
595	71373	48380
596	71465	48241
597	71538	48091
598	71609	47939
599	71684	47789
600	71753	47636
601	71826	47486
602	71898	47336
603	71974	47188
604	72074	47057
605	72291	47001
606	72575	46988
607	72840	46962
608	73075	46917
609	73149	46767
610	73218	46615
611	73299	46470
612	73376	46323
613	73449	46174
614	73544	46039
615	73653	45914
616	73755	45783
617	73821	45630
618	73883	45475
619	73952	45325
620	74011	45169
621	74316	45163
622	74629	45160
623	74912	45139
624	75110	45066
625	75170	44909
626	75233	44755
627	75305	44607
628	75407	44477
629	75516	44350
630	75621	44222
631	75719	44089
632	75799	43946
633	75883	43806
634	75965	43665
635	76047	43524
636	76257	43456
637	76543	43430
638	76831	43405
639	77061	43347
640	77144	43205
641	77214	43057
642	77290	42912
643	77366	42767
644	77436	42619
645	77546	42494
646	77653	42367
647	77741	42229
648	77809	42082
649	77870	41930
650	77943	41785
651	78212	41745
652	78427	41675
653	78723	41648
654	79040	41632
655	79115	41487
656	79188	41342
657	79262	41197
658	79335	41052
659	79420	40913
660	79498	40771
661	79589	40636
662	79680	40501
663	79789	40375
664	79879	40239
665	79954	40097
666	80021	39950
667	80205	39862
668	80503	39830
669	80986	39888
670	81275	39850
671	81373	39718
672	81461	39580
673	81543	39440
674	81636	39306
675	81725	39170
676	81814	39034
677	81908	38900
678	81990	38761
679	82081	38626
680	82162	38487
681	82270	38360
682	82506	38293
683	82822	38263
684	83058	38194
685	83132	38051
686	83211	37911
687	83294	37773
688	83361	37627
689	83434	37485
690	83526	37350
691	83614	37215
692	83688	37074
693	83757	36930
694	83822	36785
695	83880	36637
696	83935	36488
697	83994	36341
698	84072	36202
699	84483	36207
700	84781	36162
701	85056	36106
702	85151	35974
703	85234	35837
704	85321	35702
705	85407	35566
706	85513	35439
707	85606	35306
708	85685	35168
709	85752	35025
710	85813	34880
711	85874	34735
712	85968	34604
713	86082	34481
714	86349	34419
715	86666	34375
716	86969	34326
717	87052	34190
718	87157	34062
719	87258	33933
720	87368	33808
721	87463	33677
722	87558	33545
723	87649	33413
724	87711	33269
725	87794	33134
726	87863	32994
727	87944	32858
728	88334	32837
729	88617	32776
730	88819	32684
731	88867	32536
732	88942	32397
733	89013	32258
734	89093	32122
735	89176	31987
736	89268	31855
737	89374	31729
738	89465	31597
739	89533	31457
740	89612	31322
741	89681	31182
742	89741	31041
743	89805	30900
744	90013	30810
745	90356	30764
746	90932	30797
747	91058	30677
748	91156	30547
749	91278	30426
750	91362	30292
751	91437	30155
752	91510	30017
753	91580	29879
754	91646	29739
755	91714	29601
756	91777	29460
757	91844	29322
758	91900	29180
759	91955	29038
760	92270	28978
761	92538	28903
762	92809	28827
763	92904	28698
764	92993	28566
765	93076	28433
766	93162	28300
767	93244	28167
768	93342	28039
769	93451	27914
770	93552	27786
771	93643	27656
772	93718	27521
773	93833	27398
774	94128	27327
775	94445	27262
776	94772	27199
777	94883	27074
778	94995	26949
779	95092	26820
780	95181	26689
781	95251	26553
782	95311	26414
783	95376	26277
784	95435	26138
785	95502	26001
786	95560	25863
787	95630	25727
788	95945	25658
789	96220	25577
790	96505	25498
791	96841	25433
792	96947	25306
793	97035	25175
794	97120	25043
795	97191	24908
796	97255	24771
797	97312	24632
798	97375	24496
799	97430	24357
800	97498	24222
801	97560	24086
802	97638	23953
803	97696	23816
804	97761	23681
805	97815	23543
806	97948	23425
807	98213	23337
808	98735	23310
809	99059	23236
810	99134	23102
811	99204	22968
812	99273	22834
813	99339	22699
814	99413	22566
815	99506	22437
816	99582	22305
817	99658	22173
818	99739	22042
819	99850	21918
820	99951	21792
821	100047	21664
822	100237	21557
823	100525	21471
824	100890	21400
825	100973	21270
826	101031	21134
827	101086	20998
828	101143	20863
829	101205	20728
830	101261	20593
831	101309	20456
832	101365	20321
833	101416	20186
834	101468	20050
835	101521	19915
836	101585	19783
837	101691	19658
838	101801	19535
839	101934	19416
840	102402	19360
841	102657	19263
842	102973	19177
843	103198	19074
844	103288	18946
845	103366	18816
846	103440	18685
847	103517	18555
848	103595	18425
849	103677	18296
850	103775	18169
851	103871	18043
852	103954	17914
853	104020	17783
854	104082	17651
855	104152	17521
856	104354	17412
857	104587	17309
858	104899	17218
859	105190	17124
860	105289	16997
861	105367	16868
862	105463	16742
863	105543	16613
864	105647	16488
865	105736	16361
866	105822	16233
867	105907	16105
868	105979	15976
869	106047	15846
870	106123	15717
871	106237	15594
872	106664	15517
873	106978	15422
874	107228	15318
875	107298	15188
876	107362	15057
877	107446	14929
878	107515	14800
879	107621	14675
880	107741	14553
881	107844	14428
882	107922	14300
883	108003	14172
884	108096	14046
885	108172	13918
886	108314	13798
887	108651	13703
888	108979	13607
889	109256	13503
890	109339	13375
891	109409	13246
892	109477	13117
893	109551	12989
894	109663	12865
895	109760	12740
896	109844	12613
897	109902	12483
898	109964	12354
899	110033	12225
900	110092	12096
901	110161	11968
902	110235	11841
903	110647	11750
904	110978	11649
905	111248	11542
906	111448	11427
907	111504	11297
908	111566	11168
909	111637	11041
910	111710	10913
911	111803	10788
912	111901	10663
913	112012	10539
914	112091	10412
915	112173	10286
916	112246	10159
917	112325	10033
918	112397	9906
919	112534	9785
920	112864	9681
921	113294	9584
922	113558	9473
923	113648	9347
924	113723	9220
925	113799	9094
926	113869	8967
927	113952	8841
928	114040	8715
929	114115	8589
930	114207	8464
931	114301	8339
932	114390	8214
933	114449	8087
934	114507	7960
935	114614	7836
936	114877	7723
937	115179	7613
938	115469	7501
939	115548	7375
940	115622	7249
941	115704	7124
942	115791	6999
943	115889	6874
944	115998	6751
945	116087	6626
946	116175	6501
947	116238	6375
948	116302	6250
949	116375	6125
950	116441	5999
951	116633	5880
952	117101	5775
953	117368	5659
954	117583	5540
955	117652	5414
956	117737	5290
957	117806	5164
958	117882	5039
959	117985	4916
960	118085	4792
961	118173	4667
962	118241	4543
963	118302	4417
964	118362	4292
965	118422	4168
966	118496	4043
967	118561	3919
968	118777	3799
969	119076	3682
970	119374	3565
971	119453	3441
972	119540	3317
973	119616	3193
974	119698	3069
975	119771	2945
976	119840	2821
977	119935	2697
978	120039	2574
979	120128	2451
980	120197	2327
981	120275	2204
982	120332	2081
983	120391	1957
984	120830	1840
985	121076	1719
986	121406	1599
987	121496	1475
988	121572	1352
989	121644	1228
990	121729	1105
991	121800	982
992	121902	859
993	121987	736
994	122078	613
995	122142	490
996	122202	367
997	122260	245
998	122333	122
999	122394	0
