iter	Passed	Remaining
746	96944	32833
747	97009	32682
748	97073	32530
749	97134	32378
750	97190	32224
751	97257	32074
752	97344	31931
753	97448	31793
754	97552	31656
755	97643	31514
756	97715	31367
757	97781	31217
758	97856	31071
759	97928	30924
760	98054	30795
761	98296	30701
762	98552	30612
763	98822	30526
764	99103	30443
765	99182	30298
766	99253	30151
767	99329	30005
768	99402	29859
769	99469	29711
770	99528	29561
771	99588	29412
772	99644	29261
773	99712	29114
774	99778	28967
775	99868	28828
776	99972	28692
777	100080	28557
778	100252	28441
779	100703	28403
780	100957	28309
781	101223	28218
782	101486	28125
783	101532	27973
784	101596	27825
785	101676	27682
786	101741	27536
787	101805	27389
788	101861	27240
789	101922	27093
790	101997	26949
791	102076	26808
792	102147	26664
793	102217	26519
794	102285	26375
795	102352	26230
796	102456	26096
797	102644	25982
798	103129	25943
799	103334	25833
800	103645	25749
801	103961	25666
802	104066	25530
803	104170	25394
804	104263	25256
805	104340	25114
806	104390	24965
807	104445	24818
808	104503	24672
809	104564	24527
810	104641	24386
811	104701	24241
812	104762	24096
813	104819	23951
814	104874	23805
815	105051	23688
816	105312	23589
817	105582	23491
818	105894	23402
819	106170	23305
820	106236	23162
821	106299	23018
822	106355	22873
823	106420	22730
824	106489	22588
825	106558	22446
826	106627	22305
827	106703	22165
828	106791	22028
829	106884	21891
830	106977	21755
831	107055	21617
832	107113	21474
833	107204	21337
834	107380	21218
835	107680	21123
836	107968	21026
837	108468	20968
838	108536	20827
839	108602	20686
840	108677	20546
841	108753	20407
842	108820	20266
843	108875	20123
844	108931	19981
845	108983	19838
846	109040	19696
847	109099	19555
848	109176	19417
849	109256	19280
850	109364	19148
851	109457	19013
852	109595	18886
853	110066	18817
854	110314	18708
855	110627	18610
856	111106	18539
857	111175	18399
858	111250	18261
859	111310	18120
860	111366	17979
861	111442	17841
862	111525	17704
863	111592	17565
864	111660	17426
865	111729	17288
866	111798	17150
867	111865	17011
868	111931	16873
869	112022	16738
870	112119	16605
871	112286	16482
872	112893	16423
873	113286	16331
874	113637	16233
875	113752	16101
876	113852	15967
877	113942	15832
878	114037	15697
879	114111	15560
880	114218	15427
881	114326	15295
882	114465	15166
883	114578	15035
884	114646	14897
885	114773	14767
886	115029	14654
887	115301	14542
888	115819	14461
889	116408	14387
890	116532	14255
891	116624	14120
892	116714	13984
893	116809	13849
894	116908	13715
895	116990	13579
896	117040	13439
897	117089	13299
898	117144	13160
899	117178	13019
900	117227	12880
901	117278	12742
902	117328	12603
903	117381	12465
904	117470	12331
905	117711	12212
906	118010	12100
907	118277	11984
908	118611	11874
909	118677	11737
910	118750	11601
911	118820	11465
912	118900	11330
913	118976	11194
914	119042	11058
915	119100	10921
916	119155	10785
917	119210	10648
918	119270	10512
919	119382	10381
920	119471	10247
921	119553	10114
922	119818	9995
923	120082	9876
924	120338	9757
925	120654	9641
926	121087	9535
927	121175	9401
928	121269	9268
929	121357	9134
930	121429	8999
931	121509	8865
932	121588	8731
933	121665	8597
934	121747	8463
935	121835	8330
936	121910	8196
937	121991	8063
938	122087	7931
939	122254	7803
940	122827	7701
941	123128	7581
942	123395	7458
943	123718	7339
944	123808	7205
945	123897	7072
946	123988	6939
947	124080	6806
948	124164	6672
949	124226	6538
950	124289	6403
951	124346	6269
952	124405	6135
953	124465	6001
954	124541	5868
955	124647	5736
956	124799	5607
957	125013	5480
958	125402	5361
959	125838	5243
960	126098	5117
961	126178	4984
962	126253	4850
963	126350	4718
964	126453	4586
965	126537	4453
966	126639	4321
967	126732	4189
968	126818	4057
969	126885	3924
970	126944	3791
971	127001	3658
972	127059	3525
973	127293	3397
974	127607	3271
975	127925	3145
976	128467	3024
977	128560	2891
978	128633	2759
979	128701	2626
980	128779	2494
981	128853	2361
982	128915	2229
983	128972	2097
984	129027	1964
985	129084	1832
986	129140	1700
987	129210	1569
988	129287	1437
989	129366	1306
990	129446	1175
991	129516	1044
992	129924	915
993	130203	785
994	130517	655
995	130845	525
996	131100	394
997	131177	262
998	131250	131
999	131329	0
