iter	Passed	Remaining
832	87076	17457
833	87178	17352
834	87273	17245
835	87364	17138
836	87470	17034
837	87553	16925
838	87646	16818
839	87764	16717
840	88031	16643
841	88316	16572
842	88412	16465
843	88497	16357
844	88585	16249
845	88679	16142
846	88759	16033
847	88836	15923
848	88910	15813
849	89008	15707
850	89091	15598
851	89169	15489
852	89255	15381
853	89404	15284
854	89923	15250
855	90094	15156
856	90183	15048
857	90267	14939
858	90351	14830
859	90445	14723
860	90535	14616
861	90626	14508
862	90729	14403
863	90812	14294
864	90897	14186
865	90979	14077
866	91139	13981
867	91468	13909
868	91627	13812
869	91714	13704
870	91805	13596
871	91898	13489
872	91996	13383
873	92083	13275
874	92163	13166
875	92255	13058
876	92344	12951
877	92428	12843
878	92508	12734
879	92612	12628
880	92907	12549
881	93164	12464
882	93263	12357
883	93357	12250
884	93449	12143
885	93545	12036
886	93626	11927
887	93713	11819
888	93808	11712
889	93891	11604
890	93977	11496
891	94059	11388
892	94143	11280
893	94394	11192
894	94727	11113
895	94814	11005
896	94897	10896
897	94975	10787
898	95058	10679
899	95153	10572
900	95238	10464
901	95327	10357
902	95408	10248
903	95498	10141
904	95586	10033
905	95670	9926
906	96093	9853
907	96462	9773
908	96555	9666
909	96701	9563
910	96859	9462
911	96968	9356
912	97034	9246
913	97108	9137
914	97181	9027
915	97247	8917
916	97323	8809
917	97396	8699
918	97485	8592
919	97732	8498
920	98055	8410
921	98161	8304
922	98249	8196
923	98343	8088
924	98436	7981
925	98522	7873
926	98610	7765
927	98703	7658
928	98790	7550
929	98871	7441
930	98959	7334
931	99043	7226
932	99306	7131
933	99654	7041
934	99739	6933
935	99838	6826
936	99926	6718
937	100014	6610
938	100107	6503
939	100192	6395
940	100291	6288
941	100387	6180
942	100481	6073
943	100577	5966
944	100711	5861
945	101003	5765
946	101544	5683
947	101638	5575
948	101744	5467
949	101838	5359
950	101929	5251
951	102022	5143
952	102114	5036
953	102202	4927
954	102294	4820
955	102397	4712
956	102491	4605
957	102698	4502
958	103015	4404
959	103117	4296
960	103226	4189
961	103337	4081
962	103442	3974
963	103568	3867
964	103674	3760
965	103773	3652
966	103868	3544
967	103963	3436
968	104091	3330
969	104433	3229
970	104672	3126
971	104762	3017
972	104855	2909
973	104935	2801
974	105025	2692
975	105109	2584
976	105199	2476
977	105289	2368
978	105390	2260
979	105481	2152
980	105558	2044
981	105738	1938
982	106053	1834
983	106303	1728
984	106407	1620
985	106490	1512
986	106585	1403
987	106676	1295
988	106782	1187
989	106875	1079
990	106966	971
991	107053	863
992	107144	755
993	107222	647
994	107646	540
995	108000	433
996	108166	325
997	108256	216
998	108351	108
999	108448	0
